order_id,customer_id,order_date,channel,status,items,amount
11180,195,2024-06-17,web,completed,1,85.72
11181,67,2024-08-28,web,completed,3,50.04
11182,39,2024-10-02,web,refunded,2,368.48
11183,34,2024-12-04,store,completed,1,16.99
11184,83,2024-12-26,mobile,completed,5,174.12
11185,134,2024-03-09,web,completed,3,761.88
11186,81,2024-03-11,store,completed,4,29.98
11187,72,2024-02-18,store,completed,3,166.37
11188,159,2024-08-27,web,completed,2,220.38
11189,175,2024-09-03,mobile,completed,6,65.9
11190,107,2024-05-05,web,completed,4,53.75
11191,137,2024-09-08,store,completed,1,16.54
11192,195,2024-06-01,mobile,completed,1,127.52
11193,165,2024-01-13,web,completed,2,88.99
11194,20,2024-02-11,mobile,completed,3,27.43
11195,186,2024-03-02,web,completed,1,21.02
11196,22,2024-11-13,mobile,completed,2,21.62
11197,42,2024-03-11,web,completed,2,37.33
11198,54,2024-10-06,web,completed,2,326.3
11199,85,2024-02-12,web,completed,2,70.79
11200,143,2024-12-22,web,pending,3,43.67
11201,29,2024-06-11,web,completed,4,225.89
11202,197,2024-10-20,web,completed,4,38.43
11203,176,2024-06-14,web,completed,2,124.21
11204,5,2024-08-02,mobile,completed,3,57.08
11205,138,2024-11-14,store,completed,2,135.74
11206,28,2024-03-12,store,completed,1,34.13
11207,106,2024-10-26,web,completed,3,140.07
11208,86,2024-12-16,mobile,completed,3,575.4
11209,206,2024-06-21,web,completed,5,1257.22
11210,88,2024-07-20,web,completed,5,197.71
11211,204,2024-12-24,web,completed,3,327.38
11212,206,2024-06-20,store,completed,2,394.35
11213,178,2024-04-05,store,completed,2,275.53
11214,195,2024-06-09,mobile,completed,2,258.3
11215,23,2024-02-26,web,refunded,2,53.68
11216,3,2024-06-06,mobile,completed,3,59.98
11217,131,2024-08-19,web,completed,1,18.59
11218,132,2024-03-06,store,completed,2,67.36
11219,112,2024-04-08,web,completed,2,110.91
11220,133,2024-02-07,web,completed,1,11.3
11221,35,2024-04-04,store,completed,2,45.23
11222,140,2024-12-22,web,completed,4,254.28
11223,63,2024-10-03,web,completed,2,31.87
11224,203,2024-06-01,mobile,completed,4,258.98
11225,182,2024-04-19,web,completed,2,277.46
11226,184,2024-11-09,web,completed,1,52.01
11227,72,2024-08-07,web,completed,1,36.68
11228,181,2024-06-27,mobile,completed,3,25.41
11229,65,2024-12-18,web,completed,6,70.26
11230,98,2024-01-13,web,completed,4,22.03
11231,8,2024-04-18,mobile,completed,1,65.54
11232,75,2024-07-24,mobile,completed,2,25.01
11233,155,2024-10-19,mobile,completed,2,13.91
11234,152,2024-11-01,mobile,completed,2,155.22
11235,177,2024-07-11,mobile,completed,2,73.78
11236,44,2024-03-24,web,pending,2,90.72
11237,42,2024-05-01,mobile,completed,3,17.49
11238,71,2024-04-17,mobile,refunded,1,37.27
11239,91,2024-07-18,mobile,completed,1,35.35
11240,169,2024-02-26,store,completed,2,37.0
11241,154,2024-06-27,web,cancelled,2,121.05
11242,197,2024-11-27,web,completed,1,30.39
11243,108,2024-12-22,web,completed,2,43.77
11244,185,2024-01-26,web,completed,2,78.0
11245,87,2024-10-09,web,cancelled,2,47.41
11246,124,2024-03-26,mobile,completed,4,40.76
11247,145,2024-08-17,web,completed,4,78.95
11248,109,2024-11-01,web,completed,1,220.61
11249,110,2024-10-23,mobile,cancelled,2,492.72
11250,183,2024-04-04,mobile,completed,1,434.72
11251,94,2024-02-19,store,completed,2,41.11
11252,196,2024-02-14,mobile,completed,4,469.55
11253,26,2024-05-02,store,refunded,2,90.33
11254,212,2024-02-06,web,completed,2,249.47
11255,110,2024-06-05,web,completed,4,601.02
11256,181,2024-03-01,mobile,completed,2,31.79
11257,66,2024-10-03,web,completed,1,86.26
11258,34,2024-11-28,mobile,completed,3,32.65
11259,143,2024-01-12,web,completed,2,28.13
11260,187,2024-01-10,mobile,completed,1,122.46
11261,117,2024-08-10,web,completed,2,64.93
11262,67,2024-09-17,store,completed,2,81.84
11263,49,2024-08-14,mobile,completed,2,77.74
11264,85,2024-11-08,web,completed,5,212.1
11265,30,2024-01-07,web,completed,4,72.55
11266,217,2024-12-18,store,completed,3,123.86
11267,191,2024-12-10,mobile,pending,1,65.09
11268,184,2024-02-01,store,completed,3,79.88
11269,79,2024-06-02,mobile,pending,3,79.85
11270,62,2024-03-18,web,completed,1,25.15
11271,196,2024-08-12,web,completed,6,670.01
11272,150,2024-08-19,mobile,cancelled,1,35.0
11273,168,2024-07-08,web,completed,2,83.4
11274,136,2024-10-09,web,completed,1,114.38
11275,147,2024-05-25,mobile,completed,2,167.2
11276,68,2024-05-15,web,completed,3,35.74
11277,108,2024-07-17,web,refunded,1,33.86
11278,44,2024-02-02,store,completed,1,46.38
11279,188,2024-09-27,mobile,completed,2,79.89
11280,2,2024-02-19,mobile,refunded,2,14.8
11281,29,2024-06-12,mobile,completed,1,39.7
11282,138,2024-01-11,web,completed,3,695.34
11283,93,2024-06-08,web,completed,2,444.4
11284,69,2024-03-17,web,completed,2,182.37
11285,104,2024-09-11,web,completed,1,12.94
11286,92,2024-07-06,store,completed,2,61.78
11287,19,2024-10-28,web,completed,2,93.09
11288,100,2024-04-16,web,completed,1,8.98
11289,24,2024-05-05,web,completed,2,137.22
11290,201,2024-06-21,web,refunded,2,764.83
11291,50,2024-07-11,web,completed,2,49.67
11292,191,2024-10-09,web,completed,1,143.13
11293,71,2024-01-09,web,completed,1,19.8
11294,197,2024-10-23,web,completed,1,41.5
11295,70,2024-02-04,web,completed,2,83.27
11296,30,2024-10-12,web,completed,1,52.71
11297,128,2024-06-03,web,refunded,2,87.77
11298,42,2024-12-14,mobile,completed,2,54.04
11299,208,2024-03-08,mobile,completed,3,61.53
11300,115,2024-05-19,store,completed,1,52.98
11301,208,2024-11-01,web,completed,3,38.18
11302,13,2024-12-18,mobile,completed,7,299.69
11303,49,2024-04-26,store,completed,2,47.42
11304,112,2024-07-05,mobile,completed,1,82.05
11305,62,2024-02-28,web,completed,2,42.33
11306,168,2024-03-12,web,refunded,2,77.36
11307,192,2024-03-02,web,completed,2,203.82
11308,49,2024-05-16,store,completed,2,67.31
11309,107,2024-02-22,web,completed,1,23.93
11310,67,2024-08-09,web,completed,3,188.3
11311,4,2024-11-23,mobile,completed,2,291.8
11312,218,2024-04-13,store,cancelled,1,84.2
11313,164,2024-05-14,mobile,completed,2,62.24
11314,172,2024-07-23,web,pending,2,57.34
11315,167,2024-03-10,web,completed,1,16.91
11316,50,2024-12-16,mobile,completed,2,49.69
11317,136,2024-10-09,web,completed,1,102.53
11318,81,2024-04-20,web,completed,1,19.74
11319,52,2024-04-28,web,cancelled,7,63.08
11320,25,2024-12-12,mobile,completed,3,151.11
11321,191,2024-02-21,web,cancelled,3,90.46
11322,213,2024-02-13,web,completed,1,16.13
11323,59,2024-06-08,web,completed,1,22.8
11324,8,2024-09-04,web,completed,2,24.07
11325,128,2024-08-19,web,completed,1,119.71
11326,4,2024-04-19,web,pending,1,84.37
11327,17,2024-11-16,mobile,completed,1,48.82
11328,153,2024-07-05,web,completed,1,25.04
11329,62,2024-04-06,store,pending,2,26.28
11330,131,2024-10-23,mobile,completed,2,20.84
11331,37,2024-02-26,web,cancelled,3,124.67
11332,18,2024-05-03,mobile,completed,3,61.1
11333,212,2024-07-26,mobile,completed,2,346.55
11334,190,2024-12-14,store,completed,2,109.99
11335,155,2024-10-01,mobile,pending,4,47.17
11336,68,2024-12-04,mobile,completed,4,83.07
11337,92,2024-01-06,web,refunded,3,239.4
11338,43,2024-03-16,web,pending,1,374.28
11339,61,2024-02-12,store,pending,3,145.87
11340,77,2024-07-16,web,completed,5,36.71
11341,93,2024-04-07,mobile,completed,2,274.58
11342,89,2024-12-15,store,completed,1,61.57
11343,144,2024-09-22,web,completed,5,60.29
11344,124,2024-06-12,web,completed,1,65.13
11345,180,2024-06-15,mobile,completed,2,86.71
11346,2,2024-01-01,web,completed,3,46.56
11347,111,2024-10-14,mobile,completed,2,85.28
11348,5,2024-03-24,mobile,completed,2,302.15
11349,56,2024-11-06,store,completed,3,94.78
11350,12,2024-09-27,web,pending,2,289.4
11351,68,2024-08-04,web,completed,8,118.03
11352,105,2024-11-03,mobile,completed,2,55.61
11353,198,2024-05-22,web,completed,3,101.49
11354,41,2024-07-10,web,cancelled,2,108.59
11355,6,2024-04-17,web,completed,1,30.54
11356,116,2024-08-28,mobile,completed,2,99.75
11357,215,2024-11-10,web,completed,6,64.34
11358,48,2024-11-23,mobile,completed,3,33.4
11359,197,2024-05-03,web,refunded,4,69.36
11360,117,2024-06-04,mobile,completed,3,359.44
11361,135,2024-07-13,web,completed,3,30.74
11362,147,2024-07-04,web,completed,2,81.07
11363,32,2024-10-03,store,refunded,5,370.52
11364,77,2024-06-02,web,completed,2,79.85
11365,24,2024-09-01,web,completed,1,66.6
11366,90,2024-06-03,web,completed,1,245.69
11367,26,2024-03-14,web,completed,2,144.24
11368,99,2024-11-03,web,completed,3,63.79
11369,193,2024-08-20,mobile,completed,5,72.48
11370,219,2024-09-26,web,completed,1,22.77
11371,166,2024-10-09,store,completed,1,28.08
11372,162,2024-04-12,mobile,pending,4,583.42
11373,90,2024-12-05,web,completed,1,427.07
11374,2,2024-08-16,mobile,completed,2,14.69
11375,108,2024-07-11,web,cancelled,1,56.64
11376,29,2024-03-22,web,completed,2,93.77
11377,35,2024-10-10,web,completed,1,50.65
11378,186,2024-10-20,mobile,completed,3,34.59
11379,142,2024-02-27,web,completed,2,16.51
11380,80,2024-10-22,web,completed,8,552.67
11381,149,2024-09-08,store,completed,1,66.4
11382,107,2024-12-17,web,completed,4,85.61
11383,85,2024-03-04,mobile,completed,2,71.11
11384,208,2024-12-04,web,completed,3,21.94
11385,87,2024-04-03,web,completed,2,25.14
11386,149,2024-01-26,store,completed,4,47.36
11387,213,2024-12-11,web,completed,4,68.16
11388,195,2024-02-26,web,completed,1,102.18
11389,168,2024-09-07,web,completed,2,48.7
11390,42,2024-11-24,mobile,cancelled,3,40.85
11391,156,2024-10-01,web,pending,1,91.81
11392,11,2024-05-21,mobile,completed,2,62.85
11393,46,2024-11-24,mobile,completed,9,1286.95
11394,182,2024-02-02,web,completed,2,88.11
11395,161,2024-08-06,web,completed,2,38.68
11396,68,2024-07-11,web,completed,1,45.49
11397,148,2024-07-12,store,completed,3,173.94
11398,79,2024-03-19,store,pending,2,57.36
11399,147,2024-08-20,mobile,completed,2,87.07
11400,140,2024-05-10,store,completed,2,150.1
11401,123,2024-04-24,web,completed,4,288.21
11402,84,2024-05-14,web,completed,1,147.71
11403,169,2024-01-19,web,refunded,2,38.99
11404,91,2024-09-08,store,completed,4,67.84
11405,24,2024-01-04,mobile,completed,1,37.85
11406,181,2024-11-15,web,completed,1,17.11
11407,179,2024-12-17,mobile,completed,1,584.06
11408,19,2024-01-20,store,completed,1,108.92
11409,166,2024-09-06,store,completed,1,44.81
11410,14,2024-09-21,store,completed,3,207.16
11411,194,2024-02-02,store,completed,1,25.3
11412,190,2024-06-06,web,cancelled,3,105.02
11413,174,2024-09-24,mobile,completed,1,33.09
11414,69,2024-10-16,web,completed,16,237.54
11415,46,2024-02-04,web,completed,2,304.59
11416,140,2024-01-13,web,completed,6,329.8
11417,129,2024-09-14,web,completed,2,146.94
11418,111,2024-03-27,web,completed,3,112.13
11419,50,2024-03-17,mobile,completed,1,19.53
11420,153,2024-05-19,mobile,refunded,2,40.49
11421,143,2024-12-09,web,completed,2,30.44
11422,185,2024-10-21,mobile,cancelled,2,97.56
11423,128,2024-02-22,web,completed,2,207.63
11424,74,2024-10-04,mobile,completed,2,193.84
11425,210,2024-11-03,mobile,completed,1,277.78
11426,88,2024-12-04,web,completed,3,108.2
11427,91,2024-01-06,web,completed,3,141.25
11428,172,2024-12-14,web,completed,1,38.48
11429,111,2024-11-20,mobile,completed,1,53.31
11430,137,2024-04-05,web,completed,1,23.79
11431,109,2024-04-21,store,completed,2,69.62
11432,49,2024-09-18,mobile,completed,1,42.6
11433,195,2024-01-23,store,completed,2,146.67
11434,193,2024-06-13,web,completed,5,62.17
11435,173,2024-06-02,web,completed,1,34.72
11436,19,2024-03-06,web,completed,2,162.35
11437,197,2024-03-22,mobile,cancelled,2,32.28
11438,147,2024-03-27,mobile,completed,1,33.63
11439,184,2024-09-03,web,completed,3,23.3
11440,191,2024-11-26,mobile,refunded,2,153.88
11441,63,2024-07-08,store,completed,5,65.13
11442,89,2024-08-23,store,cancelled,3,129.09
11443,205,2024-08-28,store,completed,1,26.85
11444,191,2024-10-17,mobile,completed,2,47.23
11445,143,2024-04-26,mobile,completed,1,51.1
11446,44,2024-12-01,web,refunded,2,135.39
11447,216,2024-01-21,web,pending,1,35.81
11448,106,2024-06-17,web,completed,9,224.42
11449,137,2024-07-14,web,completed,2,25.34
11450,11,2024-05-23,web,completed,2,96.26
11451,164,2024-12-27,web,completed,1,32.39
11452,131,2024-01-17,mobile,completed,1,26.53
11453,37,2024-08-05,web,completed,2,110.82
11454,79,2024-03-23,store,completed,1,27.38
11455,13,2024-10-14,web,completed,4,312.18
11456,137,2024-08-24,web,completed,1,25.18
11457,178,2024-07-19,web,completed,1,390.58
11458,94,2024-08-05,store,completed,2,29.52
11459,118,2024-04-24,web,completed,2,23.89
11460,103,2024-05-02,store,completed,2,50.93
11461,58,2024-07-23,mobile,cancelled,4,305.17
11462,22,2024-01-18,mobile,completed,1,22.93
11463,201,2024-03-05,web,completed,3,512.83
11464,125,2024-09-20,web,cancelled,1,95.42
11465,123,2024-09-17,mobile,completed,1,61.03
11466,69,2024-01-10,store,completed,1,46.41
11467,82,2024-11-01,web,completed,4,22.97
11468,123,2024-08-06,store,completed,2,163.78
11469,115,2024-08-13,mobile,completed,4,36.52
11470,63,2024-01-10,store,completed,3,86.04
11471,81,2024-06-14,web,completed,3,22.08
11472,167,2024-04-24,web,pending,2,25.96
11473,182,2024-05-28,web,completed,3,179.74
11474,125,2024-06-02,web,completed,4,83.41
11475,217,2024-05-19,web,completed,4,61.12
11476,157,2024-01-22,mobile,completed,2,82.63
11477,19,2024-01-07,web,completed,2,109.68
11478,93,2024-03-28,web,completed,2,519.19
11479,213,2024-03-21,store,completed,4,113.33
11480,163,2024-03-07,mobile,completed,2,155.45
11481,64,2024-04-16,mobile,completed,3,105.03
11482,165,2024-10-16,web,completed,2,63.17
11483,12,2024-03-13,web,completed,2,319.06
11484,58,2024-06-20,web,pending,1,101.46
11485,15,2024-01-11,web,completed,1,49.87
11486,43,2024-08-12,store,pending,1,348.38
11487,193,2024-03-24,web,cancelled,5,54.03
11488,62,2024-09-22,web,completed,2,21.98
11489,131,2024-01-15,web,completed,2,12.24
11490,5,2024-01-05,web,completed,5,250.59
11491,66,2024-08-03,mobile,completed,2,99.13
11492,206,2024-09-20,web,refunded,4,303.35
11493,138,2024-03-08,web,completed,3,261.02
11494,211,2024-08-13,mobile,cancelled,1,229.47
11495,50,2024-01-12,store,completed,2,118.25
11496,172,2024-09-03,web,completed,1,135.02
11497,22,2024-09-28,web,pending,3,31.41
11498,132,2024-06-09,web,completed,2,76.88
11499,110,2024-07-23,web,completed,2,340.81
11500,33,2024-11-10,mobile,completed,3,55.7
11501,27,2024-02-10,web,completed,1,118.64
11502,153,2024-09-15,web,completed,1,67.2
11503,80,2024-03-16,store,completed,2,76.83
11504,52,2024-12-17,web,completed,3,59.32
11505,186,2024-03-21,store,completed,3,36.65
11506,199,2024-09-23,web,completed,2,411.87
11507,113,2024-12-25,mobile,completed,4,57.85
11508,26,2024-08-14,store,completed,2,111.58
11509,160,2024-09-20,mobile,pending,4,73.15
11510,81,2024-03-24,store,completed,2,16.12
11511,85,2024-02-12,web,completed,5,105.31
11512,65,2024-10-06,web,completed,2,58.08
11513,98,2024-04-14,mobile,completed,3,11.99
11514,44,2024-08-23,web,completed,1,55.82
11515,117,2024-03-01,web,completed,2,106.92
11516,131,2024-03-06,web,completed,2,73.0
11517,96,2024-08-22,web,refunded,2,79.68
11518,112,2024-12-25,web,completed,4,275.27
11519,127,2024-03-03,web,completed,5,464.24
11520,41,2024-07-15,web,completed,3,209.77
11521,141,2024-08-11,web,completed,2,10.94
11522,173,2024-03-17,store,completed,4,63.18
11523,48,2024-06-07,store,cancelled,2,44.18
11524,169,2024-08-24,web,cancelled,1,26.22
11525,14,2024-02-09,mobile,completed,2,157.98
11526,212,2024-07-07,web,completed,1,303.29
11527,61,2024-12-06,web,completed,5,316.09
11528,116,2024-11-09,mobile,completed,3,555.07
11529,10,2024-02-08,web,completed,2,99.95
11530,23,2024-01-12,web,completed,2,40.27
11531,220,2024-10-11,web,completed,6,72.44
11532,84,2024-08-18,mobile,completed,2,230.83
11533,171,2024-09-24,web,completed,1,213.98
11534,10,2024-01-10,mobile,completed,1,75.37
11535,64,2024-03-20,store,completed,3,150.1
11536,75,2024-06-19,mobile,completed,2,34.63
11537,80,2024-02-06,web,completed,1,229.02
11538,158,2024-11-10,web,completed,3,54.94
11539,70,2024-09-17,mobile,completed,1,26.06
11540,63,2024-07-24,web,completed,2,34.46
11541,53,2024-09-01,web,pending,2,53.22
11542,155,2024-11-06,mobile,completed,3,31.65
11543,169,2024-01-19,web,completed,2,26.16
11544,215,2024-08-04,store,completed,3,65.37
11545,21,2024-04-08,store,completed,3,177.9
11546,201,2024-06-08,web,completed,2,310.1
11547,219,2024-11-19,web,completed,2,33.71
11548,63,2024-05-19,web,completed,1,22.62
11549,41,2024-06-06,web,completed,3,90.2
11550,49,2024-11-15,mobile,completed,2,23.18
11551,143,2024-11-27,web,cancelled,1,31.18
11552,170,2024-04-02,web,completed,3,1108.35
11553,112,2024-06-20,web,completed,1,89.88
11554,87,2024-05-03,store,completed,2,18.15
11555,195,2024-03-20,web,completed,1,66.0
11556,126,2024-07-11,web,completed,1,448.62
11557,107,2024-04-02,web,completed,2,43.29
11558,116,2024-06-22,web,completed,2,419.14
11559,97,2024-10-09,web,completed,2,26.99
11560,54,2024-06-09,web,completed,2,354.68
11561,50,2024-09-13,web,pending,2,19.22
11562,11,2024-05-04,web,pending,2,196.0
11563,22,2024-09-14,mobile,completed,2,27.92
11564,79,2024-09-24,mobile,completed,3,20.81
11565,24,2024-05-05,store,completed,2,84.88
11566,165,2024-08-20,mobile,completed,1,65.4
11567,182,2024-03-17,mobile,completed,2,71.1
11568,72,2024-07-06,web,completed,1,99.37
11569,70,2024-02-07,web,completed,4,32.28
11570,119,2024-05-09,store,completed,1,92.99
11571,61,2024-04-16,web,completed,2,143.2
11572,186,2024-06-24,web,completed,2,20.52
11573,209,2024-06-24,web,completed,2,51.16
11574,115,2024-01-03,web,completed,2,51.12
11575,145,2024-03-17,web,completed,5,158.08
11576,42,2024-06-04,web,completed,1,12.13
11577,131,2024-10-12,mobile,completed,1,39.79
11578,88,2024-09-25,web,completed,3,166.48
11579,16,2024-02-24,web,completed,2,33.04
11580,133,2024-01-09,web,completed,1,27.95
11581,187,2024-01-13,store,completed,3,76.51
11582,120,2024-09-28,store,completed,2,16.1
11583,102,2024-03-09,web,refunded,2,77.57
11584,99,2024-07-26,store,completed,1,20.47
11585,163,2024-03-09,web,completed,4,133.73
11586,39,2024-04-07,mobile,completed,4,262.42
11587,99,2024-04-07,web,completed,2,77.94
11588,48,2024-01-01,web,pending,1,29.63
11589,6,2024-05-05,web,completed,8,136.44
11590,164,2024-02-27,mobile,completed,2,26.0
11591,98,2024-09-02,web,completed,2,29.14
11592,170,2024-01-22,web,completed,2,357.54
11593,218,2024-10-05,mobile,completed,6,116.96
11594,46,2024-08-09,web,completed,1,246.94
11595,87,2024-04-06,web,cancelled,2,19.87
11596,154,2024-02-04,web,completed,2,160.45
11597,74,2024-12-14,web,pending,4,299.73
11598,106,2024-07-06,web,completed,1,74.41
11599,54,2024-03-08,store,completed,1,522.68
11600,200,2024-08-22,web,completed,2,25.95
11601,126,2024-08-22,web,completed,3,199.15
11602,197,2024-12-07,mobile,completed,3,48.17
11603,193,2024-12-11,web,completed,3,25.36
11604,26,2024-03-07,web,completed,3,135.35
11605,2,2024-10-23,web,completed,1,32.14
11606,18,2024-04-25,web,completed,3,54.36
11607,142,2024-12-15,mobile,completed,2,29.87
11608,140,2024-05-17,web,cancelled,3,84.77
11609,150,2024-02-15,store,completed,2,137.14
11610,149,2024-06-20,web,completed,3,50.66
11611,89,2024-04-27,mobile,completed,1,59.59
11612,174,2024-09-22,mobile,completed,3,68.92
11613,212,2024-03-28,mobile,completed,3,248.56
11614,174,2024-06-28,web,completed,1,45.23
11615,79,2024-04-27,web,completed,2,45.97
11616,39,2024-09-04,web,pending,2,205.51
11617,181,2024-12-26,mobile,completed,2,48.77
11618,11,2024-11-17,web,completed,2,115.89
11619,114,2024-05-02,web,completed,3,43.34
11620,193,2024-11-21,web,completed,3,76.4
11621,213,2024-09-27,mobile,completed,2,27.57
11622,86,2024-03-16,web,completed,3,657.34
11623,115,2024-02-01,store,cancelled,3,55.6
11624,175,2024-09-16,mobile,completed,1,36.22
11625,45,2024-12-27,mobile,completed,4,753.98
11626,211,2024-04-22,web,completed,2,544.8
11627,148,2024-09-14,web,pending,4,119.09
11628,143,2024-03-20,store,cancelled,2,29.82
11629,89,2024-05-23,web,completed,2,121.24
11630,18,2024-04-12,web,completed,2,114.5
11631,86,2024-04-07,web,completed,2,216.25
11632,43,2024-03-19,mobile,pending,2,348.62
11633,60,2024-07-07,web,cancelled,3,31.95
11634,38,2024-07-22,web,completed,2,14.8
11635,176,2024-07-08,mobile,completed,3,295.01
11636,41,2024-04-04,web,completed,3,213.85
11637,46,2024-08-22,web,completed,6,506.89
11638,206,2024-05-23,mobile,completed,1,227.61
11639,123,2024-04-05,store,completed,1,41.49
11640,23,2024-07-27,web,completed,2,38.39
11641,102,2024-04-18,mobile,completed,4,67.84
11642,150,2024-08-22,mobile,completed,1,78.15
11643,39,2024-07-21,web,completed,2,527.06
11644,84,2024-10-05,mobile,completed,2,150.53
11645,220,2024-12-15,web,completed,3,28.94
11646,118,2024-07-27,web,completed,3,40.75
11647,83,2024-05-28,store,refunded,2,42.34
11648,196,2024-03-27,store,completed,2,175.65
11649,56,2024-09-03,web,completed,3,158.78
11650,204,2024-03-16,mobile,completed,2,176.86
11651,135,2024-04-22,store,pending,1,20.72
11652,27,2024-04-27,web,completed,3,143.11
11653,78,2024-02-06,web,completed,2,591.55
11654,29,2024-03-07,web,completed,3,149.21
11655,71,2024-09-05,web,completed,1,29.62
11656,130,2024-05-18,store,completed,2,176.0
11657,86,2024-01-27,store,completed,2,305.17
11658,175,2024-02-24,mobile,completed,2,51.58
11659,18,2024-05-27,web,completed,1,47.09
11660,111,2024-04-04,store,completed,1,73.29
11661,68,2024-02-22,web,completed,2,26.91
11662,164,2024-07-17,mobile,completed,1,50.17
11663,143,2024-01-11,store,completed,1,11.9
11664,163,2024-04-17,store,completed,1,62.93
11665,76,2024-07-22,web,completed,1,313.11
11666,177,2024-09-17,web,cancelled,1,106.28
11667,35,2024-12-26,web,pending,6,64.58
11668,56,2024-04-24,mobile,pending,1,55.78
11669,50,2024-06-18,web,completed,4,55.66
11670,163,2024-05-18,mobile,pending,3,138.08
11671,75,2024-01-12,mobile,completed,2,65.1
11672,126,2024-05-20,store,completed,2,419.22
11673,18,2024-08-15,web,completed,2,24.76
11674,90,2024-12-09,web,completed,5,541.08
11675,127,2024-04-15,web,completed,1,123.65
11676,141,2024-06-07,mobile,completed,4,58.91
11677,88,2024-11-27,web,completed,2,91.19
11678,2,2024-10-21,store,completed,1,72.13
11679,162,2024-02-28,store,completed,1,261.19
11680,205,2024-08-16,web,completed,1,46.93
11681,3,2024-05-23,web,completed,3,41.71
11682,189,2024-02-01,store,completed,2,345.72
11683,153,2024-08-28,web,completed,3,27.66
11684,21,2024-08-25,web,cancelled,2,71.2
11685,14,2024-10-23,web,completed,2,518.97
11686,191,2024-12-03,mobile,completed,2,102.93
11687,58,2024-02-24,mobile,completed,4,188.09
11688,129,2024-03-18,store,completed,2,68.66
11689,28,2024-03-01,mobile,completed,2,36.5
11690,177,2024-05-12,store,pending,3,162.06
11691,31,2024-05-05,web,completed,3,56.66
11692,200,2024-08-06,web,completed,1,36.91
11693,190,2024-08-26,mobile,completed,2,195.77
11694,79,2024-06-15,web,completed,2,22.65
11695,180,2024-05-13,web,completed,3,176.8
11696,29,2024-08-18,store,completed,2,150.51
11697,204,2024-05-13,mobile,completed,2,553.23
11698,31,2024-07-23,mobile,cancelled,2,23.07
11699,1,2024-11-17,web,completed,3,48.74
11700,216,2024-01-09,web,completed,3,36.85
11701,87,2024-10-19,web,completed,2,15.35
11702,85,2024-10-02,web,completed,3,170.03
11703,129,2024-01-06,web,completed,2,77.39
11704,80,2024-10-01,mobile,completed,3,354.64
11705,58,2024-01-21,web,completed,4,278.47
11706,29,2024-01-18,web,completed,1,86.93
11707,21,2024-04-13,mobile,completed,2,31.11
11708,10,2024-03-06,mobile,completed,3,133.76
11709,54,2024-06-05,web,completed,1,164.08
11710,148,2024-08-16,web,completed,3,75.06
11711,91,2024-12-25,mobile,completed,3,86.39
11712,206,2024-08-11,mobile,completed,2,172.21
11713,71,2024-06-23,web,completed,1,28.94
11714,109,2024-09-01,mobile,completed,4,160.64
11715,157,2024-09-27,web,completed,3,147.11
11716,48,2024-05-24,mobile,completed,2,38.41
11717,23,2024-08-07,web,completed,1,16.87
11718,98,2024-11-17,web,completed,2,37.32
11719,71,2024-06-26,web,completed,2,39.48
11720,220,2024-01-17,web,completed,2,28.75
11721,210,2024-07-05,mobile,completed,1,152.99
11722,14,2024-07-25,web,completed,1,100.75
11723,97,2024-08-15,web,completed,2,36.48
11724,186,2024-08-14,web,completed,1,21.8
11725,75,2024-01-26,mobile,completed,2,62.93
11726,55,2024-09-07,mobile,completed,4,260.37
11727,169,2024-11-01,web,completed,2,55.43
11728,47,2024-12-28,mobile,completed,3,135.9
11729,66,2024-10-19,mobile,completed,4,296.66
11730,110,2024-10-21,web,completed,2,313.51
11731,179,2024-09-01,web,completed,3,314.52
11732,60,2024-02-10,store,completed,1,11.72
11733,88,2024-01-22,mobile,completed,2,210.42
11734,186,2024-01-02,web,completed,1,28.95
11735,204,2024-07-28,mobile,completed,2,460.13
11736,210,2024-11-21,web,completed,1,248.49
11737,148,2024-02-04,web,completed,3,78.15
11738,21,2024-02-02,store,completed,2,88.77
11739,167,2024-09-14,mobile,completed,2,41.6
11740,217,2024-05-13,web,completed,2,75.65
11741,156,2024-07-03,web,completed,4,36.11
11742,208,2024-06-03,web,completed,2,40.58
11743,22,2024-04-25,mobile,completed,1,42.76
11744,147,2024-10-18,web,pending,3,84.57
11745,61,2024-04-07,web,completed,1,84.25
11746,181,2024-07-28,web,completed,1,39.5
11747,144,2024-03-17,web,completed,2,17.48
11748,49,2024-01-01,mobile,completed,1,43.91
11749,34,2024-01-22,mobile,completed,1,42.83
11750,23,2024-04-09,store,completed,1,53.62
11751,93,2024-04-25,mobile,completed,2,508.31
11752,133,2024-06-11,web,completed,3,22.64
11753,208,2024-08-15,web,completed,2,38.76
11754,188,2024-03-26,web,completed,3,129.62
11755,39,2024-05-12,mobile,completed,3,724.86
11756,73,2024-04-19,web,completed,2,71.43
11757,30,2024-03-26,web,refunded,1,38.91
11758,25,2024-03-01,web,completed,2,45.54
11759,209,2024-06-09,web,completed,5,44.87
11760,98,2024-01-26,web,completed,2,41.45
11761,219,2024-11-09,mobile,pending,2,26.64
11762,63,2024-02-11,mobile,pending,1,18.28
11763,121,2024-12-19,mobile,completed,3,93.49
11764,24,2024-02-11,store,completed,1,56.7
11765,89,2024-01-03,web,completed,3,162.74
11766,56,2024-01-04,mobile,completed,1,75.04
11767,175,2024-07-22,mobile,completed,3,55.34
11768,146,2024-03-19,web,completed,1,15.84
